date;id;text;views.count;likes.count;reposts.count;type;link;from_id;post_id;parents_stack;group_name
2023-04-07 12:16:22;391;"Временное закрытие участка пешеходного переходаВ рамках продолжения строительства объекта ""Калининско-Солнцевская линия метрополитена"" для обеспечения входа пассажиропотока на станционный комплекс метро ""Аэропорт Внуково"" согласно проекта необходимо выполнить строительно-монтажные работы по примыканию монолитных конструкций вестибюля станции метро к подземному пешеходному переходу ГБУ ""Гормост"" ведущего к аэропорту ""Внуково"".Реализации проектного решения предусматривает временное закрытие участка пешеходного перехода соединяющий проход пассажиров от входного павильона со стороны 1-й Рейсовой улицы к аэропорту ""Внуково"". Вход со стороны аэропорта для доступа к поездам ""Аэроэкспресса"" закрываться не будет. При этом для обеспечения прохода пассажиров со стороны 1-й Рейсовой улицы в аэропорт ""Внуково"" и соответственно для выхода в город из аэропорта, согласно проекта организации движения для пешеходов будет выполнен альтернативный путь прохода по наземному участку с регулируемым пешеходным переходом и временным переносом остановки наземного городского пассажирского транспорта «Аэропорт Внуково» напротив гостиницы ""Hilton"". Альтернативный путь маршрута будет обозначен указательными знаками и схемой движения. Планируемая дата временного частичного закрытия подземного пешеходного перехода с 12.04.2023 по 30.07.2023";138.0;0;1.0;post;;;;;Управа района Внуково города Москвы
2023-04-06 12:54:36;389;Весна во Внуково;168.0;7;0.0;post;;;;;Управа района Внуково города Москвы
2023-04-05 15:05:11;388;Как спиливают высохшее дерево?Управляющая компания подготавливает порубочный паспорт на засохшее дерево и отправляет в Департамент природопользования г. Москвы. После получения разрешения, сотрудники управляющей компании уже спиливают это дерево.;797.0;8;2.0;post;;;;;Управа района Внуково города Москвы
2023-04-01 16:16:14;383;Вокруг ФОК в Северо-Западном микрорайоне рабочие начали благоустройство территории;160.0;7;3.0;post;;;;;Управа района Внуково города Москвы
2023-03-31 11:16:08;381;Конкурс чтецов «Нам 41-ый не забыть, нам 45-ый славить», посвящённый 78-й годовщине Победы в Великой Отечественной Войне 1941–1945 гг.;116.0;2;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-31 09:55:29;380;"Депутаты муниципального округа Внуково совместно с заместителем главы управы района Внуково проверили ход строительства метро ""Аэропорт Внуково""";350.0;18;2.0;post;;;;;Управа района Внуково города Москвы
2023-03-28 11:58:58;378;Объявление от наших соседей.Уважаемые жители! В дни массового посещения кладбищ 8 апреля (Лазарева суббота), 9 апреля (Вербное Воскресенье), 15 апреля (Великая суббота), 15 апреля (Пасха), 23 апреля (Красная горка), 25 апреля (Радоница), 4 июня (Троица) въезд на личном транспорте на территорию Пыхтинского кладбища будет разрешен только для маломобильных групп граждан. В этой связи и ввиду отсутствия автомобильной парковки вблизи Пыхтинского кладбища администрация поселения Внуковское просит вас пользоваться услугами общественного транспорта.;138.0;6;1.0;post;;;;;Управа района Внуково города Москвы
2023-03-28 11:31:11;377;Внеочередное заседание Совета депутатов муниципального округа Внуково. Вопрос в повестке - развитие района Внуково в 2023 году;136.0;6;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-24 13:47:15;376;В эту субботу, 25 марта в культурном центре «Внуково» День открытых дверей! 10:00-11:30 - Открытый урок в Хореографической студии «Апельсин». 11:00-12:00 - Открытый урок по эстрадному вокалу в студии «Sing». 13:00-14:00 - Открытый урок секции Большого тенниса. 16:00-17:00 - Открытый урок в театральной студии «Кадр», участники обучатся базовым навыкам актёрского мастерства. 20:20-20:50 - Открытая репетиция Ирландского танца в Детском хореографическом ансамбле «Жемчужина».;157.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-23 11:25:19;374;"Спортивный праздник на ул. Интернацональная от СДЦ ""Лотос""";130.0;4;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-23 09:58:01;372;Поздравляем команду наших девушек 2009-2010 года рождения и тренеров с ПОБЕДОЙ во Всероссийских соревнованиях по мини-футболу, которые прошли в рамках Общероссийского проекта «Мини-футбол – в школу». Гордимся! Так держать! Желаем новых спортивных побед! 👏🏆;209.0;9;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-22 14:39:47;371;"Спектакль от СДЦ ""Лотос"" к Всемирному дню театра";122.0;7;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-21 14:35:34;370;«Театральная неделя» пройдёт в Западном округе с 23 марта по 2 апреля  В библиотеках, галереях, театрах и культурных центрах для жителей организованы спектакли, мюзиклы, мастер-классы, творческие встречи, лекции и концерты  Проект «Объединения культурных центров ЗАО» приурочили ко Всемирному дню театра, который ежегодно отмечается 27 марта Подробнее — на сайте проекта https://theater-week.bibliozao.ru/;94.0;1;0.0;post;https://theater-week.bibliozao.ru/;;;;Управа района Внуково города Москвы
2023-03-17 16:20:33;368;Уважаемые жители!Государственная ветеринарная служба города Москвы проводит БЕСПЛАТНУЮ ВАКЦИНАЦИЮ ДОМАШНИХ ЖИВОТНЫХ ПРОТИВ БЕШЕНСТВА   ВАКЦИНАЦИЯ БУДЕТ ПРОВОДИТЬСЯ: 18 марта 2023 г. С 10-00 ДО 14-00  Г. МОСКВА, УЛ. СПОРТИВНАЯ, д.3А  ПОЛУЧИТЬ КОНСУЛЬТАЦИЮ ПО ВОПРОСАМ ПРОФИЛАКТИКИ БЕШЕНСТВА МОЖНО ПО ТЕЛЕФОНУ: +7(495)731-51-69 (С 9-00 ДО 20-00) Солнцевский ветеринарный участок СББЖ ЗиЮЗАО г.Москвы расположен по адресу: г.Москва, Боровское ш., д.48, режим работы:с 9-00 до 21-00;115.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-16 16:08:42;366;В четверг, 16 марта, в районе Внуково состоялась встреча депутата МГД Валерия Головченко с общественными советниками по контролю работы лифтов для маломобильных групп населения в пешеходном путепроводе вблизи остановки общественного транспорта ул. Интернациональная.Во встрече также приняли участие заместитель главы управы района Внуково Ирина Кузнеченкова, депутаты муниципального округа Внуково . Присутствующие отметили социальную важность объекта, который появился благодаря инициативе и контролю со стороны депутатов и жителей района. В настоящий момент лифты работают исправно, установлена система видеонаблюдения и диспетчерского контроля лифтов, пути следования до лифтов в удовлетворительном состоянии. Валерий пообещал жителям направить депутатский запрос о сроках возведения лифта в соседнем переходе вблизи улицы Базовая, строительство которого было намечено на 2023 г.;354.0;11;1.0;post;;;;;Управа района Внуково города Москвы
2023-03-14 15:58:17;363;"Очередное заседание Совета депутатов МО Внуково. На заседании рассматривали вопросы в том числе: ""О результатах работы ГБУ Жилищник района Внуково в 2022 году"" и ""О результатах работы молодёжного центра ""Галактика"" филиал ""Лотос"" в 2022 году.";162.0;7;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-14 15:46:49;361;"12.03.2023г. в поселении Красно - Пахорское завершился турнир по футболу ""Лига Дмитрия Саблина"" среди девочек 2013-2014 г.р. Команда Внуково стала победителем !!!!!";172.0;11;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-14 15:43:58;360;"Вчера в Крокус Сити ""Аквариум"" прошли финалы Школьной спортивной лиги по мини- футболу. Общероссийского проекта Мини-футбол- в школу среди девочек. В возрастной группе 2011-2012 г.р наши девочки одержали победу со счётом 1:0 и заняли первое место. 18 марта в Нижнем Новгороде будут участвовать во Всероссийском финале представляя г.Москву. Поздравляем команду и тренера Шевченко В.В., ставших двухкратными чемпионами г.Москвы в сезоне 2022-2023г.";127.0;6;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-10 17:06:51;359;Чистка кровель от снега;114.0;6;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-09 16:26:51;358;Уборка снега в районе❄;148.0;4;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-08 13:04:29;357;"С праздником милые женщины!Поздравление-концерт от вокальной группы ""Экипаж"" СДЦ ""Лотос""https://rutube.ru/video/baa3b47f516a910c2a394c18301125ec/";103.0;2;0.0;post;https://rutube.ru/video/baa3b47f516a910c2a394c18301125ec/;;;;Управа района Внуково города Москвы
2023-03-08 11:02:51;356;С праздником дорогие женщины! Побольше улыбок и ярких, солнечных дней!;127.0;7;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-07 09:14:52;354;"Уважаемые жители района!В преддверии Международного женского дня 🌷 КЦ ""Внуково"" подготовил праздничную программу, на которой выступят творческие коллективы КЦ «Внуково», а также приглашённые артисты Концерт начинается 7 марта в 18.00 ⏰Вход свободный!";96.0;4;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-06 22:33:43;351;Уборка снега в районе;108.0;8;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-03 14:13:40;349;Станцию метро «Аэропорт Внуково» соединят с переходом в терминал. Строителям потребуется временно - со 2 марта по 15 июня 2023 года - закрыть участок пешеходного перехода между входным павильоном со стороны 1-й Рейсовой улицы и терминалом Внуково, чтобы выполнить работы по примыканию.  При этом доступ в переход со стороны аэропорта к поездам «Аэроэкспресса» перекрываться не будет. Для прохода пассажиров со стороны 1-й Рейсовой улицы в аэропорт Внуково и для выхода в город из терминала подготовлен альтернативный маршрут.;130.0;5;1.0;post;;;;;Управа района Внуково города Москвы
2023-03-03 14:07:05;348;Для владельцев домашних животных;116.0;3;1.0;post;;;;;Управа района Внуково города Москвы
2023-03-02 17:20:16;346;Сегодня депутаты муниципального округа Внуково ознакомились с ходом строительства физкультурно-оздоровительного комплекса в Северо-Западном микрорайоне района Внуково. Ввод объекта планируется летом 2023 года;268.0;8;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-02 17:09:45;345;В четверг, 2 марта, в районе Внуково депутат Мосгордумы Валерий Головченко встретился с общественными советниками района Внуково.Во встрече также приняли участие заместитель главы управы района Внуково Ирина Кузнеченкова и депутаты муниципального округа Внуково.В ходе мероприятия состоялось обсуждение насущных вопросов, волнующих жителей района. В конце встречи Валерий Головченко поздравил присутствующих на мероприятии женщин с наступающим 8 марта. 🌷;196.0;6;1.0;post;;;;;Управа района Внуково города Москвы
2023-03-01 14:13:00;343;Сегодня депутаты муниципального округа Внуково совместно с общественными советниками проверили ход работ в поликлинике № 217. Работы идут по графику. Ввод объекта в эксплуатацию - летом 2023 года 🏗;125.0;7;0.0;post;;;;;Управа района Внуково города Москвы
2023-03-01 10:37:53;342;"Спектакль в КЦ ""Внуково""Вход свободный!";97.0;4;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-28 17:12:17;341;Внеочередное заседание Совета депутатов муниципального округа Внуково;106.0;7;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-28 10:01:45;340;Программа раздельного сбора мусора;94.0;1;1.0;post;;;;;Управа района Внуково города Москвы
2023-02-25 12:16:28;339;Масленица во Внуково 🌞;149.0;11;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-23 17:12:48;337;С праздником!;120.0;4;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-21 17:09:14;335;"Уважаемые жители!В честь праздника ""День Защитника Отечества"" Культурный центр «Внуково» приглашает всех желающих на большую концертную программу «О вас, мужчины!»⏰22 февраля 18:00 🎟Бесплатно, вход свободный 📍Ул. Большая Внуковская, д. 6, большой театрально-концертный зал.";124.0;8;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-21 17:05:49;334;Возложение цветов у Стелы летчикам гражданской авиации, погибших в годы ВОВ ко Дню Защитника Отечества;352.0;26;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-20 09:28:04;333;"Праздник спорта и мужества ""Внуковский рубеж""";116.0;6;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-20 09:23:32;332;"Спортивно-праздничное мероприятие ""Внуковская лыжня""Огромное спасибо организаторам и всем кто принял участие!";139.0;9;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-16 16:34:58;331;Бесплатные юридические консультации для жителей Москвы.Московский городской институт управления Правительства Москвы имени Ю.М.Лужкова продолжает работу по оказанию бесплатных юридических услуг жителям города Москвы. Консультирование по всем юридическим вопросам проводят студенты старших курсов под руководством юристов -практиков. Место проведения : г.Москва, ул.Стретенка, д 28.Время проведения консультации: понедельник, четверг с 17.30 до 21.00 (строго по предварительной записи)Телефон для предварительной записи и справок: (495) 957 75 71 ( с 9.00 до 17.15 понедельник- пятница);105.0;4;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-15 15:43:38;325;"Уважаемые жители!18 февраля в нашем районе по адресу ул. Рассказовская 31 пройдет спортивная игра ""Внуковский рубеж"" для тех кто силен духом! 💪💪💪Положение о проведении игры во вложении.Подписывайтесь на страницу управы района Внуково и оставайтесь в курсе самых интересных событий!!!";105.0;10;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-15 15:27:22;324;Уважаемые жители! Парковка на всех улицах Москвы с 23 по 25 февраля будет бесплатной. Это касается и улиц с тарифами 380 и 450 руб. в час. В праздничные дни жители реже выезжают в город на личных автомобилях, а значит, улицы меньше загружены. 26 февраля городские парковки заработают по обычному графику воскресенья: бесплатно везде, кроме улиц с тарифами 380 и 450 руб. в час. ❗️ Парковки со шлагбаумом будут работать платно все дни.;107.0;7;1.0;post;;;;;Управа района Внуково города Москвы
2023-02-15 15:19:04;323;Информация для жителей района по вопросу выбора садовых земельных участков в рамках реализации программ и мероприятий города Москвы по развитию коллективного садоводства. ГКУ «РМР» оказывает содействие гражданам, нуждающимся в получении садового земельного участка, по вопросу вступления в члены садоводческих некоммерческих объединений, созданных при ГКУ «РМР».Информация о сформированном земельном фонде и алгоритме выбора земельного участка размещена на официальном сайте ГКУ «РМР»: rmr.mos.ru (раздел: «Полезная информация», пункт: «Информация для вступления в члены СНО, созданных при ГКУ «РМР»). Ссылка:https://rmr.mos.ru/information/information-for-membership-in-the-sss-created-with-the-participation-of-the-civil-code-rmr;103.0;6;1.0;post;https://rmr.mos.ru/information/information-for-membership-in-the-sss-created-with-the-participation-of-the-civil-code-rmr;;;;Управа района Внуково города Москвы
2023-02-14 17:24:55;319;Уважаемые жители! В эту субботу по адресу ул. Рассказовская 31 состоится Внуковская лыжня. Время регистрации и регламент можно посмотреть на сайте http://gbulotos.ru/novosti/news_post/18-fevralya-vnukovskaya-lyzhnya-2023Для всех гостей приготовлен чай с вкусняшками 🥨;99.0;6;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-14 17:17:57;318;Очередное Заседание Совета депутатов муниципального округа ВнуковоО проделанной работе за 2022 год отчитывались- Глава управы района Внуково Алехин С.А.- Глава муниципального округа Внуково Рогов В.И.- Начальник отдела МВД России по району Внуково Посысаев А.В.;106.0;9;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-14 17:06:59;317;СФОРМИРУЙ СОВРЕМЕННЫЙ ОБЛИК МОСКВЫ;91.0;4;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-10 12:15:25;316;Спортивные соревнования в Изварино;112.0;4;0.0;post;;;;;Управа района Внуково города Москвы
2023-02-07 18:09:18;311;Во вторник, 7 февраля, в районе Внуково депутат Мосгордумы Валерий Головченко осуществил контроль за ходом выполнения работ по капитальному ремонту филиала №217 поликлиники №212. Во встрече также приняли участие глава управы района Внуково Сергей Алехин, первый заместитель главы управы по вопросам жилищно-коммунального хозяйства, благоустройства, строительства, торговли и услуг Павел Мацицкий и руководитель строительной бригады, которая проводит ремонт. В ходе мероприятия было отмечено, что масштабные ремонтные работы ведутся согласно графику. В настоящее время завершены обновление фасада, укладка плитки, установка окон.Филиал №217 по адресу ул.Насосная, дом 1А временно закрыли на капитальный ремонт в апреле прошлого года, предположительно двери он откроет уже летом. За период эксплуатации здания с 1993 года капремонт здесь не проводился ни разу. В рамках комплексной модернизации первая медицинская помощь станет доступнее для горожан, а качество медицинского обслуживания повысится.;203.0;3;1.0;post;;;;;Управа района Внуково города Москвы
2023-01-30 17:45:26;309;ВНИМАНИЕ!;103.0;3;1.0;post;;;;;Управа района Внуково города Москвы
2023-01-20 11:05:51;300;Телефоны управы;93.0;5;2.0;post;;;;;Управа района Внуково города Москвы
2023-01-19 12:41:50;299;С Крещением Господним!;109.0;4;0.0;post;;;;;Управа района Внуково города Москвы
2023-01-19 11:31:01;298;Официальный Телеграм канал префектуры ЗАО;92.0;2;0.0;post;;;;;Управа района Внуково города Москвы
2023-01-17 16:50:33;296;Крещенские купальни;90.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-12-29 12:54:57;290;Работа пожарных и надзорщиков Западного округа на местах возгораний;146.0;2;0.0;post;;;;;Управа района Внуково города Москвы
2022-12-29 11:49:28;289;❄;136.0;2;0.0;post;;;;;Управа района Внуково города Москвы
2022-12-23 11:22:15;286;Уважаемые жители! Обратите внимание.;147.0;3;1.0;post;;;;;Управа района Внуково города Москвы
2022-12-16 15:06:21;275;Внимание жители!;179.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-12-14 13:35:15;274;ГБУ Жилищник района Внуково работает в режиме повышенной готовности;171.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-12-10 18:09:07;269;Уборка снега в районе 🌨;112.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-12-02 11:31:17;260;Уважаемые жители! С 1 декабря подать  заявку на оформление карты москвича можно только онлайн в специальном разделе на портале mos.ru. Как это сделать, смотрите в инфографике 👇;120.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-12-01 17:47:26;258;Следим за ходом строительства ФОК🤸‍♀️;91.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-11-29 21:19:24;257;⛸️ ул. Рассказовская д. 31;100.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-11-29 09:29:08;254;Деревня Толстопальцево, ул. Советская;93.0;2;1.0;post;;;;;Управа района Внуково города Москвы
2022-11-22 15:15:09;252;Уважаемые жители!В соответствии с решением Комиссии по безопасности дорожного движения при префектуре Западного административного округа от 17.12.2021 года № 15/21, 08.11.2022 года были проведены мероприятия по установке дорожных знаков 3.27 «Остановка запрещена» со знаками дополнительной информации 8.24 «Работает эвакуатор» на участке в районе ул. Центральная, д.23, стр. 7;109.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-11-22 15:13:23;251;Уважаемые жители!В соответствии с решением Комиссии по безопасности дорожного движения при префектуре Западного административного округа от 16.11.2020 года № 8/20, 08.11.2022 года были проведены мероприятия по установке дорожных знаков 3.27 «Остановка запрещена» со знаками дополнительной информации 8.24 «Работает эвакуатор» на участке в районе ул. Большая Внуковская, д.2А;102.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-11-22 12:11:08;249;Зима - холода, все как будто изо льда⛄;80.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-10-28 12:28:25;246;«Результаты благоустройства детского парка «Фили» на западе Москвы»https://rutube.ru/video/7606a374f1e68b108bd22ece1f8ed17a/;98.0;1;0.0;post;https://rutube.ru/video/7606a374f1e68b108bd22ece1f8ed17a/;;;;Управа района Внуково города Москвы
2022-10-04 15:33:36;245;Открытый урок по пожарной безопасности в школе №41;90.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-09-08 09:56:15;243;"Праздник ко Дню города от СДЦ ""Лотос""";97.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-09-08 09:55:29;242;Внуковский рубеж в Изварино;75.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-09-02 12:40:34;241;Давно хотели заняться спортом на открытом воздухе, сыграть в КВИЗ или научиться танцевать? Мы знаем, где сделать это бесплатно! В первые осенние выходные 2022 года, в нашем округе вновь будут проходить мастер-классы в рамках программы «Мой район». Тренера, ведущие и художники ждут вас на площадках! Расписание и адреса площадок уточняйте на сайте: https://moscowseasons.com/festival/MasterClass-summer2022. Предварительная регистрация не требуется. #МойРайон;74.0;1;0.0;post;https://moscowseasons.com/festival/MasterClass-summer2022.;;;;Управа района Внуково города Москвы
2022-08-26 16:39:13;240;Отличные новости для тех, кто уже давно хотел научиться рисовать. В эти выходные, 27 и 28 августа в нашем округе пройдут бесплатные мастер-классы. Здесь вы сможете изучить технику изображения объектов при естественном свете, а также научитесь создавать зарисовки городских пейзажей и выстраивать линейную перспективу. Также вас ждет: баскетбол, воркаут, аэробика и зарядка. Смотрите расписание на сайте https://moscowseasons.com/festival/MasterClass-summer2022 и приходите в эти выходные. Предварительная регистрация не требуется. В расписании возможны изменения, уточняйте актуальную информацию на сайте. #МойРайон;65.0;1;0.0;post;https://moscowseasons.com/festival/MasterClass-summer2022;;;;Управа района Внуково города Москвы
2022-08-26 09:49:56;238;Уже завтра на Западе Москвы состоится масштабный ретрофестиваль! Ждём всех желающих весело провести последние выходные лета 🥳 Вход свободный.В праздничной программе: ✅ выставка автомобилей прошлых лет✅ полевая кухня, сладости и напитки✅ тематические фотозоны ✅ спортивные состязания ✅ конкурсы ✅ мастер-классыВстречаемся на 4 площадках в ЗАО:📍с 10:00 в Филевском парке на ул. Новозаводской, 27📍с 10:30 в Кунцеве на ул. Кунцевская (на аллее)📍с 11:00 в Можайском на ул. Гвардейская, 16📍с 12:00 в Тропорево-Никулине на Мичуринском проспекте, в Олимпийской деревне, 3.По каждому адресу организована собственная уникальная праздничная программа длительностью 3-4 часа — советуем заглянуть на каждую площадку 😌;60.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-08-24 14:05:25;237;День авиаторов во Внуково;57.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-08-19 12:38:55;236;В рамках программы «Мой район» каждые выходные на площадках в разных районах города проходят бесплатные мастер-классы для всех желающих. В нашем округе на нескольких площадках 20 и 21 августа вы сможете научиться танцевать и рисовать. Сыграете в баскетбол и отработаете технику владения мячом полевого игрока. А также на аэробике повысите гибкость, мышечную силу, улучшите работу сердечно-сосудистой системы и освоите танцевальные направления. Смотрите все подробности на сайте: https://moscowseasons.com/festival/MasterClass-summer2022 В расписании возможны изменения, уточняйте актуальную информацию на сайте. #МойРайон;58.0;1;0.0;post;https://moscowseasons.com/festival/MasterClass-summer2022;;;;Управа района Внуково города Москвы
2022-08-17 15:22:48;235;Строительство идет полным ходом!;59.0;1;0.0;post;;;;;Управа района Внуково города Москвы
2022-08-16 17:00:02;234;Наедине с природой 23 августа парк Пыхтино;68.0;0;0.0;post;;;;;Управа района Внуково города Москвы
2022-08-12 11:21:47;233;Проводим выходные на свежем воздухе, а если быть точнее, на бесплатных мастер-классах в рамках программы «Мой район». 13 и 14 августа в нашем округе вы сможете сыграть в баскетбол, научитесь создавать зарисовки городских пейзажей и выстраивать линейную перспективу, отработаете технику владения мячом полевого игрока, поддержите общий тонус организма на зарядке. Смотрите все подробности на сайте: https://moscowseasons.com/festival/MasterClass-summer2022 В расписании возможны изменения, уточняйте актуальную информацию на сайте. #МойРайон;64.0;0;0.0;post;https://moscowseasons.com/festival/MasterClass-summer2022;;;;Управа района Внуково города Москвы
2022-08-12 09:27:07;232;Колледж в Солнцеве приглашает студентов В районе Солнцево, по адресу: ул. Авиаторов, д.11, располагается Центр градостроительных технологий Московского индустриального колледжаКолледж реализует широкий спектр специальностей среднего профессионального образования. С подробной информацией можно ознакомится на сайте: https://mic.mskobr.ru/ Например, в Солнцеве реализуются такие специальности как: Мастер столярно-плотничных, паркетных и стекольных работ. Квалификация: столяр строительный, плотник, паркетчикСрок обучения на базе 11 классов составляет всего 10 месяцев.Обучение проходит очно, на бюджетной основе.Технология деревообработкиКвалификация: техник-технологСрок обучения на базе 9 классов составляет 3 года 10 месяцев.Обучение проходит очно, на бюджетной основеДо 15 августа осуществляется набор на бюджет, на платное обучение – до 1 сентября.https://web.telegram.org/k/#@colledge_michttps://vk.com/colledgemic priem@ck41.ru +7-966-142-34-96Справочно:Как поступить в Московский индустриальный колледж?Выбрать профессию, специальность https://mic.mskobr.ru/postuplenie-v-kolledzh/specialnosti-professiiС 20 июня подать заявление в колледж:▫зайти на сайт mos.ru под личной учетной записью абитуриента▫в разделе «ОБРАЗОВАНИЕ» записаться в колледж▫к заявлению прикрепить скан аттестата с приложением (необходимо отсканировать одним файлом) и паспорта (страница с фото и пропиской, отсканированный одним файлом)▫проверить актуальность телефонного номера и электронной почты▫сформировать и отправить заявлениеДождаться статуса «Заявление принято» в личном кабинете (в течение 3-х дней) и «Рекомендован к зачислению»Предоставить оригиналы документов в приемную комиссию колледжаПриёмная комиссия работает с понедельника по пятницу с 9.00 до 19.00, в субботу с 10.00 до 17.00 по адресам:Центр промышленных технологий: улица Бобруйская, дом 7Центр технологий транспорта: Очаковское шоссе, дом 26Центр градостроительных технологий: улица Авиаторов, дом 11Всю актуальную информацию, касающуюся вопросов поступления и порядка подачи документов, можно найти на официальном сайте в разделе «Поступление в колледж».Также получить ответы на все возникающие вопросы вы можете по телефону приемной комиссии +7-499-673-01-41 или по электронной почте priem@ck41.ruhttps://www.youtube.com/watch?v=4FBRJDUuBaA&t=20s;263.0;17;1.0;post;https://mic.mskobr.ru/;;;;Управа района Внуково города Москвы
2022-08-05 13:47:35;230;Все же знают, спорт – это жизнь. А у вас есть отличная возможность заниматься им на открытом воздухе с опытными тренерами и бесплатно. Танцуйте, играйте в футбол и баскетбол, а помимо этого, научитесь рисовать городской пейзаж и проверьте свои знания в интеллектуальной игре «КВИЗ». Мастер-классы по этим направлениям пройдут в нашем округе 6 и 7 августа. Выбирайте событие, локацию и приходите к указанному времени https://moscowseasons.com/festival/MasterClass-summer2022 В расписании возможны изменения, уточняйте актуальную информацию на сайте. #МойРайон;52.0;0;0.0;post;https://moscowseasons.com/festival/MasterClass-summer2022;;;;Управа района Внуково города Москвы
