date;id;text;views.count;likes.count;reposts.count;type;link;post_id;parents_stack
2022-04-22 14:13:29;6051;"Наркомания в настоящее время – одна из злободневных тем, которая волнует все мировое сообщество. Это трагедия не только семьи, в которой есть больной наркоманией, но и всего социума. Трагедия в том, что наркомания поражает людей молодого возраста, а начинается все с подростковых лет.  В рамках антинаркотического месяца местной администрацией МО округ Правобережный, при содружестве с [club176131188|Центром Научных Решений СоМПИс], для учеников [club193853273|Школы № 691 Невского района Санкт-Петербурга] было организовано интерактивное мероприятие «КВН Наркотикам – Нет». Участники разбившись на команды соревновались и разобрали очень важные темы. ⁃ Причины и последствия наркомании; ⁃ Влияние наркотиков на организм; ⁃ Ответственность за правонарушения связанные с наркотиками. Были разобраны вопросы о ЗОЖ, и развеяны мифы о наркомании. Ребята принимали активное участие и бурно обсуждали вопросы по теме мероприятия. Одной из этапов игры был творческий конкурс, на котором командами были нарисованы плакаты про здоровый образ жизни.  Все команды очень хорошо проявили себя и получили полезную информацию и положительные эмоции, а команда победителей была награждена памятными медалями и ценными призами!";1078.0;2;2.0;post;;;
2022-04-22 10:01:04;6045;Содействие развитию малого бизнесаВ рамках программы содействия развитию малому бизнесу на территории МО Правобережный заместитель главы Дудник Елена Александровна совместно с Общественным Советом по малому предпринимательству при главе администрации Невского района и школьникам нашего округа побывали на кондитерском производстве [https://vk.com/loveofmom|Торты на заказ | Мама Люба bakery] на ул. Ванеева, д. 10 (https://vk.com/loveofmom).Это производство с 2017 года из маленькой домашней кондитерской по выпечке заказных тортов превратилось в кондитерский цех площадью 600 кв.м и штатом сотрудников 25 чел.Сегодня продукцию кондитерского цеха можно встретить в таких сетевых кондитерских и пекарнях нашего города таких как «БулкаХлеба», «Буханка», «МишкаБейкери» и других. Мама Люба bakery отправляет свои пирожные еще в Москву и Архангельск. Руководитель предприятия Даниил и главный вдохновитель Любовь рассказали историю об этапах большого предпринимательского пути, ответил на вопросы школьников. У пришедших на экскурсию была уникальная возможность пройти на производство и посмотреть, как создаются пирожные.В конце экскурсии всех угостили великолепными заварными булочками в уютном кафе, котором находится рядом с производством.МО Правобережный благодарит Мама Люба bakery (ИП Векслер) за прекрасную экскурсию и желает дальнейшего роста и процветания!#Малый_бизнес@mo_57, #Местная_администрация@mo_57 #Местная_администрацияhttps://mo57.ru/sodejstvie-razvitiyu-malogo-biznesa/;799.0;7;0.0;post;https://vk.com/loveofmom|Торты;;
2022-04-21 15:00:02;6025;Сегодня в честь Дня местного самоуправления Комитет территориального развития Санкт-Петербурга вручил благодарность заместителю главы МО Правобережный - Дудник Елене Александровне за вклад в развитие местного самоуправления в Санкт-Петербурге. Поздравляем Елену Александровну и желаем дальнейших успехов в работе!;10453.0;136;7.0;post;;;
2022-04-21 12:00:51;6018;"Начало работ по адресу: Ворошилова д. 3, корп. 3, лит А. ул. Джона Рида, д. 4., корп. 2, лит. АМестная администрация МО Правобережный сообщает о начале работ по благоустройству дворовой территории на: ул. Ворошилова д. 3, корп. 3, лит А. ул. Джона Рида, д. 4., корп. 2, лит. А - https://vk.com/wall-187589248_5887Работы предусматривают:Покрытие (мощение); Планировочное устройство (озеленение); Посадка деревьев, кустарниковРаботы будут производиться с 18.04.2022 по 03.06.2022#Благоустройство_МО_Правобережный@mo_57 #Местная_администрация, #МО_Правобережныйhttps://mo57.ru/nachalo-rabot-po-adresu-voroshilova-d-3-korp-3-lit-a-ul-dzhona-rida-d-4-korp-2-lit-a/";1284.0;10;5.0;post;https://vk.com/wall-187589248_5887Работы;;
2022-04-21 10:00:03;6016;21 апреля в России отмечается День местного самоуправления. Санкт-Петербург – город, в котором были разработаны основы деятельности муниципальной власти в крупных мегаполисах нашей страны. За годы работы 111 внутригородских муниципальных образований внесли значительный вклад в решение важных вопросов городской жизни. Губернатор Санкт-Петербурга Александр Дмитриевич Беглов и председатель Законодательного Собрания Санкт-Петербурга Александр Николаевич Бельский поздравили депутатов и сотрудников муниципалитетов с их профессиональным праздником!;532.0;1;0.0;post;;;
2022-04-20 17:00:19;6009;"Эко-просветительское мероприятие для жителей МО ПравобережныйУважаемые жители, приглашаем Вас принять активное участие мероприятии, которое пройдёт 23 апреля 2022 года в 11:00, на территории МО Правобережный, по адресу: проспект Солидарности, дом 1 корп. 2 ([club205444901|ГБОУ СОШ № 323 Невского района Санкт-Петербурга] )В программе:✅ мастер-класс по изготовлению скворечников✅ демонстрация ""музея вторсырья"" с образцами переработанных гранул с перерабатывающих предприятий СПб и ЛО‼ На мероприятии будет организован сбор и вывоз мелких фракций отходов таких как: пластиковые карты и зубные щётки#Мероприятия_МО_Правобережный@mo_57, #Местная_администрация@mo_57, #Эко@mo_57 #Местная_администрацияhttps://mo57.ru/eko-prosvetitelskoe-meropriyatie-informatsionnyj-stend-s-muzeem-vtorsyrya/";768.0;8;1.0;post;https://mo57.ru/eko-prosvetitelskoe-meropriyatie-informatsionnyj-stend-s-muzeem-vtorsyrya/;;
2022-04-20 14:00:25;6007;ВАКАНСИЯ: ПРИГЛАШАЕМ НА СОБЕСЕДОВАНИЕОбъявление о проведении собеседования на замещение вакантной должности ведущего специалиста финансово-экономического отдела местной администрации внутригородского муниципального образования города федерального значения Санкт-Петербурга МО Правобережный.В собеседовании могут принять участие граждане Российской Федерации, граждане иностранных государств-участников международных договоров Российской Федерации в соответствии с которыми иностранные граждане имеют право находиться на муниципальной службе, достигшие возраста 18 лет, владеющие государственным языком Российской Федерации, имеющие высшее образование с квалификацией «бухгалтер» и стаж работы по специальности не менее 4 лет.Для участия в собеседовании необходимо предварительно представить резюме не позднее 01 мая 2022 года. по адресу: spbmo57@mail.ru и записаться на собеседование по телефону: 584 02 33Собеседование проводится по адресу: ул. Латышских стрелков дом 11 корпус 4 кабинет 23.#Вакансия@mo_57, #Местная_администрация@mo_57 #Местная_администрацияhttps://mo57.ru/vakansiya-priglashaem-na-sobesedovanie-5/https://mo57.ru/novosti/sluzhba/;694.0;4;6.0;post;https://mo57.ru/vakansiya-priglashaem-na-sobesedovanie-5/https://mo57.ru/novosti/sluzhba/;;
2022-04-20 12:00:31;6006;В современном обществе одной из глобальных проблем является угроза международного терроризмаТерроризм является крайней формой проявления экстремизма. Это одно из наиболее тяжких преступлений, совершаемое с прямым умыслом насильственными общеопасными способами (поджог, взрыв, распыление отравляющих веществ, похищение людей, покушение на жизнь и убийство отдельных граждан, захват транспортных средств и зданий, вооружённое нападение, нападение на компьютерные сети и др.). Терроризм влечёт за собой гибель ни в чём не повинных людей, нарушает нормальные условия жизнедеятельности, сеет страх и панику среди населения. Таким образом, террористы стремятся добиться своих преступных целей.Терроризм стал главной угрозой миру и стабильности, и его подавление является общим делом всего международного сообщества. Терроризм несёт в себе угрозу национальной безопасности России, и противодействовать ему в полной мере должны государство, общество и каждый здравомыслящий человек.19 апреля в рамках программы по профилактике терроризма и экстремизма МО Правобережный совместно с [club176131188|Центром Научных Решений СоМПИс] провел для учеников школы [club193853273|Школа № 691 Невского района Санкт-Петербурга] интеллектуальную игру в формате брейн-ринг «Терроризму – НЕТ».Ребята приняли активное участие в игре, показали отличные знания в области противодействию терроризму. Победители получили памятные сувениры.#Местная_администрация@mo_57, #Терроризм@mo_57 #Местная_администрацияhttps://mo57.ru/v-sovremennom-obshhestve-odnoj-iz-globalnyh-problem-yavlyaetsya-ugroza-mezhdunarodnogo-terrorizma/;670.0;3;1.0;post;https://mo57.ru/v-sovremennom-obshhestve-odnoj-iz-globalnyh-problem-yavlyaetsya-ugroza-mezhdunarodnogo-terrorizma/;;
2022-04-20 11:04:14;6003;МО Правобережный совместно Ассоциацией [club31712887|Экологическое движение «РазДельный Сбор»] 14 и 15 апреля в школе [club205444901|ГБОУ СОШ № 323 Невского района Санкт-Петербурга] провели эколого-просветительское мероприятие в формате мастер-класса «Поделка из вторсырья».  Мероприятие прошло в интерактивной форме. В ходе занятия школьники освоили технологию изготовления поделки, а также получили знания об экологических аспектах используемых материалов.  Детьми были изготовлены вазы для цветов из пластиковых бутылок в виде кошки и бумажный динозавр на прищепке.;977.0;9;1.0;post;;;
2022-04-20 10:00:04;6001;14-15.04.2022 — мастер-класс «Поделка из вторсырья»МО Правобережный совместно Ассоциацией [club31712887|Экологическое движение «РазДельный Сбор»] 14 и 15 апреля в школе [club205444901|ГБОУ СОШ № 323 Невского района Санкт-Петербурга] провели эколого-просветительское мероприятие в формате мастер-класса «Поделка из вторсырья».  Мероприятие прошло в интерактивной форме. В ходе занятия школьники освоили технологию изготовления поделки, а также получили знания об экологических аспектах используемых материалов.  Детьми были изготовлены вазы для цветов из пластиковых бутылок в виде кошки и бумажный динозавр на прищепке.#МО_Правобережный@mo_57, #РазДельный_Сбор@mo_57, #Эко@mo_57 #Местная_администрация, #МО_Правобережныйhttps://mo57.ru/14-15-04-2022-master-klass-podelka-iz-vtorsyrya/;1057.0;17;2.0;post;https://mo57.ru/14-15-04-2022-master-klass-podelka-iz-vtorsyrya/;;
2022-04-19 14:02:45;5997;Составление протоколов об административных правонарушениях — 18.04.202218.04.2022 составлен протокол об административной ответственности по п.1 ст.22 Закона 273-70 «Об административных правонарушениях в Санкт-Петербурге» (принят ЗС СПб 12.05.2010) в отношении физ.лица, совершившего загрязнение объекта благоустройства, а именно складирование порубочных остатков по адресу ул. Ванеева, д. 10, лит. Е.#Протоколы@mo_57, #Рейд@mo_57 #Местная_администрацияhttps://mo57.ru/sostavlenie-protokolov-ob-administrativnyh-pravonarusheniyah-18-04-2022/;1103.0;4;0.0;post;https://mo57.ru/sostavlenie-protokolov-ob-administrativnyh-pravonarusheniyah-18-04-2022/;;
2022-04-18 17:07:55;5996;15 апреля 2022 года для учащихся 3 классов [club205444901|ГБОУ СОШ № 323 Невского района Санкт-Петербурга] МО Правобережный совместно с ООО «Правильный выбор» провели мероприятие по профилактике дорожно-транспортного травматизма - культурно-театрализованный спектакль «Уроки дороги». Мероприятие было посвящено знанию основ правил дорожного движения, предотвращению детского травматизма на дорогах, осознанию детьми понятия «безопасности дорожного движения» и формированию у них прочных навыков безопасного поведения на улицах, дорогах и в общественном транспорте. Интерактивная игра-спектакль с элементами игры по станциям, викторины и театральной постановки, в процессе которой детям рассказали о правилах дорожного движения в увлекательной и веселой форме. Главные герои спектакля: Пешеход, Машина и Инспектор. Все герои были в красочных костюмах, соответствующих своей роли. После мероприятия все зрители получили световозвращающие подвески в форме круга.;1467.0;18;2.0;post;;;
2022-04-18 14:00:02;5994;15 апреля для девятиклассников школы [club193853273|Школа № 691 Невского района Санкт-Петербурга] МО Правобережный с привлечением [club176131188|Центра Научных Решений СоМПИс] провел информационно-демонстративное мероприятие на тему «Наркотики – путь в никуда». В современном мире проблема наркомании очень актуальна! По данным социологических исследований Государственного научного центра психиатрии и наркологии Минздравмедпрома РФ 60% наркоманов - молодёжь в возрасте 16-30 лет. С юного возраста нужно просвещать школьников об опасности наркотиков и наркотической зависимости. Учащиеся активно вели дебаты и доказывали свою точку зрения! В ходе беседы ребята убедились в негативном воздействии наркотиков на физическое здоровье человека и его социальное благополучие!;1754.0;4;3.0;post;;;
2022-04-18 12:00:03;5992;Уважаемые жители, в МО Правобережный ежемесячно поступают обращения о вандализме на детских площадках. В этот раз, вандализму подверглась детская площадка по адресу: ул. Джона Рида между домами 7 к. 1 и 7 к. 3. Просим беречь 🙏🏻🙏🏻🙏🏻 имущество находящееся в собственности МО Правобережный, и сообщать нам о фактах вандализма на территории округа. #МО_Правобережный #Вандализм #Местная_администрация@mo_57 #Местная_администрация;1608.0;5;0.0;post;;;
2022-04-14 16:23:21;5988;Составление протоколов об административных правонарушениях — 11.04.2022Реализуя государственные полномочия по составлению протоколов об административных правонарушениях, в соответствии с требованиями закона от 10.05.2010 г. 273-70 «Об административных правонарушениях в Санкт-Петербурге», сотрудниками Местной администрации МО Правобережный, была проведена работа по пресечению административных правонарушений — был составлен протокол по статье 37-1, по адресу: пр. Пятилеток д. 13, корп 1#Протоколы@mo_57, #Рейд@mo_57 #Местная_администрацияhttps://mo57.ru/sostavlenie-protokolov-ob-administrativnyh-pravonarusheniyah-11-04-2022/;749.0;6;0.0;post;https://mo57.ru/sostavlenie-protokolov-ob-administrativnyh-pravonarusheniyah-11-04-2022/;;
2022-04-13 12:13:24;5977;"В МО Правобережный стартовал антинаркотический месячник.  Данная акция стала уже традицией для Санкт Петербурга и важнейшим звеном в комплексе профилактических мероприятий антинаркотической направленности, ежегодно проводимых в городе.  Для подростков и молодежи школ нашего округа с привлечением [club176131188|Центра Научных Решений СоМПИс] будут проведены различные мероприятия посвященные здоровому образу жизни и антинаркотическому просвещению. Мероприятия не только в виде лекций, тренингов и семинаров, но и виде театральных постановок.  12 апреля для учащихся [club186169061|347 школы] был показан спектакль "" Одинокий человек"", который рассказывает о преодолении человеком своих ""вредных привычек"", показывает, как легко оказаться ни с чем, и как трудно исправить собственную, сломаю жизнь.  Подобные постановки на социально значимые темы хорошо воспринимаются молодежной аудиторией и заставляют задуматься над собственной жизнью. Ведь жизнь — это самая большая ценность человека. А его здоровье — это то, за что следует бороться всеми силами.  Формирования здорового образа жизни, является одной из актуальных проблем среди населения, особенно молодежи. Мы очень надеемся, что подобные творческие мероприятия помогут подрастающему поколению сделать правильный выбор в своей жизни.";1235.0;4;2.0;post;;;
2022-04-13 10:00:49;5966;"Экскурсия — «Океанариум»Уважаемые жители МО Правобережный приглашаем Вас принять участие в экскурсии «Океанариум», которая состоится 23.04.2022г. в 09:15.Программа экскурсии включает в себя:- трассовую экскурсию;- посещение Океанариума.Продолжительность: 4 часов.Количество участников экскурсии: 45 человек.Подача автобуса в 09.00 - пр. Пятилеток д.2.Отправление в 09.15.Забронировать место можно через форму онлайн записи (20 билетов) на официальном сайте МО Правобережный, по адресу: https://mo57.ru/event/ekskursiya-okeanarium-3/Очная выдача билетов в порядке живой очереди и выдача забронированных билетов через форму онлайн записи на официальном сайте МО Правобережный будет осуществляться:📝 19 апреля 2022 года с 10.00 до 13.00;📝 20 апреля 2022 года с 14.00 до 17.00по адресу: ул. Латышских стрелков 11, к. 4, 1 этаж, каб. 8.Документы необходимые для получения посадочных билетов жителям МО Правобережный:- паспорт, свидетельство о рождении;- отметка в паспорте о регистрации по месту жительства на территории МО Правобережный;- или свидетельство о регистрации на территории МО Правобережный (форма №8, форма №9). На экскурсии допускаются дети от 7 (семи) лет в сопровождении взрослых; Обращаем ваше внимание, что в 2022 году, вы можете посетить не более 1 (одной) экскурсии; Обращаем ваше внимание, что на экскурсии будет проводиться фотосъёмка.Экскурсия пройдет с соблюдением требований Постановления Губернатора Санкт-Петербурга от 13.03.2020 г. №121 ""О мерах по противодействию распространению в Санкт-Петербурге новой коронавирусной инфекции (COVID-19)"".#Мероприятия@mo_57, #Местная_администрация@mo_57, #Экскурсии@mo_57 #Местная_администрацияhttps://mo57.ru/ekskursiya-okeanarium-5/";1096.0;6;4.0;post;https://mo57.ru/event/ekskursiya-okeanarium-3/Очная;;
2022-04-11 15:44:18;5951;Уважаемые жители! Информируем вас о том, что с 01.04.2022 года в соответствии с постановлением Законодательного Собрания Санкт-Петербурга от 30.03.2022 №148 проводится конкурсный отбор в Молодежный парламент Санкт-Петербурга. 🙍‍♂🙍‍♀По итогам будет сформирован основной состав и кадровый резерв Молодежного парламента. Принять участие в конкурсе могут граждане Российской Федерации в возрасте от 16 до 25 лет, имеющие постоянную либо временную регистрацию на территории Санкт-Петербурга. ❗Подробные условия участия в конкурсе размещены на сайте http://мп78.рф;903.0;1;3.0;post;;;
2022-04-11 11:34:13;5936;"Житель МО Правобережный, [id620878091|Сергей Дашков], пишет нам, грамматика и пунктуация сохранены:""Здравствуйте. Пишу с просьбой поддержки в пользу природы. Если ехать от проспекта пятилеток по джона рида справа будет лес, который был всегда полон мусора. Сегодня мы вдвоём его почистили, можете ли вы опубликовать запись с просьбой уважать природу и чужой труд, хотелось бы, чтоб напротив дома был хоть и маленький, но все таки чистый лесок. Может кто одумается, поддержит и больше там не будет бросать мусор. Пост из инстаграмма: ""Сегодня был субботник в воскресенье! Напротив моего дома есть небольшой лесок и прилегающая к нему зеленая зона. Сколько помню он всегда был загажен и в прямом смысле и в целом ( каждые 10 см лежали бумажки, пакеты, шприцы, упаковки, бамперы, фары, разный негабарит, бутылки, куртки, мангалы, мертвые животные и птицы, их скелеты и даже маленькие котятки, тоже мертвые, в общем чего там только не было) Было принято решение зачистить территорию. Убирали нон-стоп 5 часов + 1,5 ч. я один, с 15 до 21. Держу пари никто его никогда не убирал, либо очень-очень давно. Что я могу сказать, по ощущениям было собрано около 150 кг мусора разного сорта, а может и больше. Весь день провели с пользой и на природе получается) Интересно сколько он так продержится.. Почувствовал ответственность за этот лес, будто это мой лес. Первый раз практику проводил около 2 лет назад. Тогда принимало участие много людей, сегодня вдвоем мы конечно сильно устали, но это была приятная усталость. Цените пространство вокруг себя и оно отплатит тем же, вы это почувствуете.""";6560.0;148;10.0;post;;;
2022-04-09 14:19:46;5935;"Сегодня заместитель главы МО Правобережный Дудник Елена Александровна приняла участие в организации съёмок ""Урока мужества"". 📹🎞🎬 В съёмках приняли участие наши уважаемые ветераны: Строганова Надежда Васильевна (участник ВОВ, блокадница), Прохорова Ольга Георгиевна (узник фашистских концлагерей), Медведева Эльвира Ивановна (узник фашистских концлагерей). Очень хотим успеть представить наш видеоурок учащимся школ округа к 9 мая.🇷🇺🙏  ‼МО Правобережный выражает огромную благодарность 🤝 за помощь в организации съёмок [club205444901|ГБОУ СОШ № 323 Невского района Санкт-Петербурга] и лично руководителю клуба ""Патриот"" школы 323 - Кочетковой Татьяне Николаевне.";2828.0;57;4.0;post;;;
2022-04-08 16:00:02;5928;07.04.2022 г в конференц-зале МО Правобережный состоялась встреча с с представителей ТСЖ , ЖК , ЖСК, УК в ходе которой обсуждались вопросы по формированию городской комфортной среды на 2023 год, а также вопросы связанные с проведением в апреле 2022 года месячника по благоустройству территории и Дня благоустройства. День благоустройства назначен на 30 апреля 2022 года. ‼МО Правобережный приглашает всех желающих принять участие в весеннем месячнике по благоустройству и Дне благоустройства!🔨🌱🍂🌷🦋 Адреса мест проведения Дня благоустройства и выдачи инвентаря на территории МО Правобережный: 📌набережная реки Оккервиль, участок 1 (ЗНОП №125737 сквер между д. 2 и д. 10 по набережной реки Оккервиль). 📌ул. Чудновского д. 8 корп. 4 Время проведения: 11.00 час до 13.00 час  #Субботник@mo_57 #Местная_администрация Посмотреть все изображения;1227.0;1;0.0;post;;;
2022-04-08 13:55:35;5926;Актуальные вопросы, связанные с социальной и культурной адаптацией мигрантов  07.04.202г в конференц-зале МО Правобережный состоялся семинар с участием СПГКУ «Санкт-Петербургский Дом национальностей» для представителей ТСЖ, ЖК, ЖСК, УК, а также мигрантов работающих на территории округа по вопросу государственной миграционной политики Российской Федерации в Санкт- Петербурге. Мероприятие проведено с целью доведения необходимой информации по гармонизации межнациональных отношений, развитию межнационального и межрелигиозного диалога и предупреждению конфликтов, для социально-культурной адаптации и интеграции мигрантов. В целях адаптации мигрантов и вовлечения их в общественную жизнь города предоставлена информация о планируемых культурных мероприятиях в Санкт-Петербурге в 2022г.  #Мигранты@mo_57 #Местная_администрация;1279.0;2;0.0;post;;;
2022-04-07 17:59:58;5925;Сегодня в Мариинском дворце прошла церемония награждения победителей и лауреатов ХХ Конкурса муниципальных и районных СМИ Санкт-Петербурга за 2021 год.💥🎊🎉 📢МО Правобережный занял III место 🥉 в номинации «Лучший сайт муниципального образования» и III место 🥉в номинации «Лучшая публикация о благоустройстве и ЖКХ» (Информационно-публицистический бюллетень «Оккервиль», №2 (410) март, 2021 г., автор статьи, депутат - Семененко Евгений Валентинович).🔥 Поздравляем всех причастных с заслуженными наградами! Работаем! Готовим материалы для наших жителей и для следующего конкурса!😉#СМИ_МО_Правобережный #МО_Правобережный;1138.0;2;0.0;post;;;
2022-04-07 10:00:03;5924;"Местная администрация МО Правобережный оформила разрешительную документацию на благоустройство дворовой территории в Государственной административно-технической инспекции (ГАТИ), которая выдала ордер на благоустройство дворовой территории на ул. Латышских Стрелков, д.7, корп. 1, лит. А, д. 5, корп. 1, лит. А Работы предусматривают: Асфальтобетонное покрытие внутриквартальных территорий; Покрытие (газонное)/ Работы будут производиться с 18.04.2022 по 03.06.2022  #Благоустройство_МО_Правобережный #МО_Правобережный";999.0;2;1.0;post;;;
2022-04-06 14:01:37;5921;О содействии развитию малого бизнеса на территории МО Правобережный06.04.2022г по инициативе МО Правобережный в рамках исполнения вопроса по содействию развития малого бизнеса на территории МО Правобережный состоялось выездное заседание общественного Совета по содействию развития малого предпринимательства при главе [club82032767|Администрации Невского района].Заседание прошло по адресу: ул. Ванеева д. 10.В заседании приняли участие: секретарь общественного Совета по содействию развития малого предпринимательства при главе Администрации Невского района - Рыжикова Наталья Юрьевна, заместитель главы МО Правобережный - Дудник Елена Александровна, руководитель структурного подразделения начальник отдела по благоустройству и потребительскому рынку МА МО Правобережный - Небогова О. П., предприниматель МО Правобережный.В ходе встречи с субъектами малого предпринимательства были рассмотрены предложения по совершенствованию законодательства в сфере развития и поддержки малого предпринимательства и устранении административных барьеров в предпринимательской деятельности в Санкт- Петербурге.Предприниматели делились опытом взаимодействия с органами государственной власти, высказывали предложении и замечания по развитию малого предпринимательства, делились опытом. В современных реалиях очень важно наладить взаимодействие предпринимателей с органами гос.власти, оказывать поддержку, уметь «слушать» и «слышать». Только так мы сможем создать благоприятные условия для развития малого бизнеса на территории МО Правобережный.#Малый_бизнес@mo_57 #Местная_администрация, #МО_Правобережныйhttps://mo57.ru/o-sodejstvii-razvitiyu-malogo-biznesa-na-territorii-mo-pravoberezhnyj/;683.0;1;0.0;post;https://mo57.ru/o-sodejstvii-razvitiyu-malogo-biznesa-na-territorii-mo-pravoberezhnyj/;;
2022-04-06 10:33:13;5907;"Экскурсия — «Гранд-макет «Россия»Уважаемые жители МО Правобережный приглашаем Вас принять участие в экскурсии «Гранд-макет «Россия», которая состоится 16.04.2022г. в 09:15.Программа экскурсии включает в себя:- трассовую экскурсию;- экскурсия по Гранд-макету «Россия».Продолжительность: 5 часов.Количество участников экскурсии: 45 человек.Забронировать место можно через форму онлайн записи (20 билетов) на официальном сайте МО Правобережный, по адресу: https://mo57.ru/event/ekskursiya-grand-maket-rossiya-3/Очная выдача билетов в порядке живой очереди и выдача забронированных билетов через форму онлайн записи на официальном сайте МО Правобережный будет осуществляться:📝 12 апреля 2022 года с 10.00 до 13.00;📝 13 апреля 2022 года с 14.00 до 17.00по адресу: ул. Латышских стрелков 11, к. 4, 1 этаж, каб. 8.Документы необходимые для получения посадочных билетов жителям МО Правобережный: - паспорт, свидетельство о рождении; - отметка в паспорте о регистрации по месту жительства на территории МО Правобережный;- или свидетельство о регистрации на территории МО Правобережный (форма №8, форма №9). На экскурсии допускаются дети от 7 (семи) лет в сопровождении взрослых; Обращаем ваше внимание, что в 2022 году, вы можете посетить не более 1 (одной) экскурсии; Обращаем ваше внимание, что на экскурсии будет проводиться фотосьемка.Экскурсия пройдет с соблюдением требований Постановления Губернатора Санкт-Петербурга от 13.03.2020 г. №121 ""О мерах по противодействию распространению в Санкт-Петербурге новой коронавирусной инфекции (COVID-19)"".Подача автобуса в 09.00 - пр. Пятилеток д.2.Отправление в 09.15.#Местная_администрация@mo_57 #Местная_администрация #МО_Правобережный #МО_Правобережный@mo_57 #Мероприятия_МО_Правобережныйhttps://mo57.ru/event/ekskursiya-grand-maket-rossiya-3/";3852.0;16;17.0;post;https://mo57.ru/event/ekskursiya-grand-maket-rossiya-3/Очная;;
